highway_name,route_no,from_location,to_location,source_url,source_note
U.S.A.F. Pararescue Memorial Parkway,State Route 48,"The road known as state route number forty-eight, running in a northerly and southerly direction, commencing in Shelby county and continuing through the counties of Miami, Montgomery, and Warren and ending in Clermont county, shall be known as the ""U.S.A.F. pararescue memorial parkway.""",,https://codes.ohio.gov/ohio-revised-code/section/5533.62,Ohio Revised Code memorial/named highway designations (ORC 5533/5534).
Robert E. Netzley Highway,State Route 571,"The road known as state route number five hundred seventy-one, running in an easterly and westerly direction, through Miami county only, shall be known as the ""Robert E. Netzley Highway.""",,https://codes.ohio.gov/ohio-revised-code/section/5533.642,Ohio Revised Code memorial/named highway designations (ORC 5533/5534).
Pfc. Jeffrey L. Rice Memorial Highway,State Route 55,"That portion of the road known as state route number fifty-five, running in an easterly direction between the municipal corporations of Troy and Casstown in Miami county, shall be known as the ""Pfc. Jeffrey L. Rice Memorial Highway.""",,https://codes.ohio.gov/ohio-revised-code/section/5533.755,Ohio Revised Code memorial/named highway designations (ORC 5533/5534).
Ohio State Highway Patrol MCEI Kimra Skelton Memorial Highway,Interstate Route 75,"The northbound and southbound lanes of I-75, between SR 41 and U.S. Route (USR) 36, in Miami County",,https://codes.ohio.gov/ohio-revised-code/section/5534.417,Ohio Revised Code memorial/named highway designations (ORC 5533/5534).
Sheriff Sergeant William ‘Bill’ Morris Memorial Highway,State Route 55,"The portion of SR 55, running in an easterly and westerly direction, between SR 48 and the western border of Troy, in Miami County",,https://codes.ohio.gov/ohio-revised-code/section/5534.437,Ohio Revised Code memorial/named highway designations (ORC 5533/5534).
78th Ohio Veteran Volunteer Infantry Highway,State Route 78,"The road known as state route seventy-eight, in Monroe, Noble, Morgan, and Athens counties only, shall be known as the ""78th Ohio Veteran Volunteer Infantry Highway.""",,https://codes.ohio.gov/ohio-revised-code/section/5533.861,Ohio Revised Code memorial/named highway designations (ORC 5533/5534).
Wright Brothers Memorial Highway,State Route 4,"The road known as state route number four of this state, running in a northeasterly and southwesterly direction, commencing at the city of Cincinnati in Wyoming, Hamilton county, and extending through the counties of Butler, Montgomery, Greene, Clark, Champaign, Union, Delaware, Marion, Crawford, Seneca, Huron, and Erie to the city of Sandusky, and through the municipal corporations of Hamilton, Middletown, Dayton, Springfield, Mechanicsburg, Marysville, Marion, and Bucyrus, shall be known as ""Wright Brothers Memorial Highway.""",,https://codes.ohio.gov/ohio-revised-code/section/5533.14,Ohio Revised Code memorial/named highway designations (ORC 5533/5534).
American Legion Memorial Highway,Interstate Route 75,"The road known as interstate route seventy-five, running in a southerly direction from the city of Toledo, Lucas county, through the counties of Wood, Hancock, Allen, Auglaize, Shelby, Miami, Montgomery and Warren to the city of Cincinnati, Hamilton county, shall be known as the ""American Legion Memorial Highway.""",,https://codes.ohio.gov/ohio-revised-code/section/5533.24,Ohio Revised Code memorial/named highway designations (ORC 5533/5534).
Pearl Harbor Memorial Highway,Interstate Route 75,"In addition to the designation in section 5533.24 of the Revised Code, the road known as interstate route seventy-five, running in a southerly direction from the city of Toledo in Lucas county, through the counties of Wood, Hancock, Allen, Auglaize, Shelby, Miami, Montgomery, Warren, and Butler to the city of Cincinnati in Hamilton county, also shall be known as the ""Pearl Harbor Memorial Highway.""",,https://codes.ohio.gov/ohio-revised-code/section/5533.241,Ohio Revised Code memorial/named highway designations (ORC 5533/5534).
John Kalaman and Robert O'Toole Memorial Highway,Interstate Route 675,"The road known as interstate six hundred seventy-five, running in a northeasterly and southwesterly direction through the counties of Montgomery, Greene, and Clark shall be known as the ""John Kalaman and Robert O'Toole Memorial Highway.""",,https://codes.ohio.gov/ohio-revised-code/section/5533.5,Ohio Revised Code memorial/named highway designations (ORC 5533/5534).
"Joseph Guy LaPointe, Jr. Memorial Parkway",State Route 49,"The continuous portion of the road known as state route number forty-nine running in a northerly and then northwesterly direction, located within the municipal corporation of Trotwood and extending into the municipal corporation of Clayton, shall be known as ""Joseph Guy LaPointe, Jr. Memorial Parkway.""",,https://codes.ohio.gov/ohio-revised-code/section/5533.6,Ohio Revised Code memorial/named highway designations (ORC 5533/5534).
U.S.A.F. Pararescue Memorial Parkway,State Route 48,"The road known as state route number forty-eight, running in a northerly and southerly direction, commencing in Shelby county and continuing through the counties of Miami, Montgomery, and Warren and ending in Clermont county, shall be known as the ""U.S.A.F. pararescue memorial parkway.""",,https://codes.ohio.gov/ohio-revised-code/section/5533.62,Ohio Revised Code memorial/named highway designations (ORC 5533/5534).
SGT Gary Lee McKiddy Memorial Highway,State Route 725,State Route 725 running in a westerly and easterly direction between South Union Road and Soldiers Home Road in Montgomery County,,https://codes.ohio.gov/ohio-revised-code/section/5534.923,Ohio Revised Code memorial/named highway designations (ORC 5533/5534).
Sgt. Cameron H. Thomas Memorial Way,State Route 48,"The northbound and southbound lanes of SR 48, between Stroop Road and David Road, in Montgomery County",,https://codes.ohio.gov/ohio-revised-code/section/5534.845,Ohio Revised Code memorial/named highway designations (ORC 5533/5534).
Sgt. Kevin J. Lannon Memorial Way,State Route 48,"The northbound and southbound lanes of SR 48, between David Road and Rahn Road, in Montgomery County",,https://codes.ohio.gov/ohio-revised-code/section/5534.845,Ohio Revised Code memorial/named highway designations (ORC 5533/5534).
CWO3 James E. Groves III Memorial Highway,State Route 48,"The northbound and southbound lanes of state route number forty-eight between east Stroop road and east Dorothy lane, in the municipal corporation of Kettering in Montgomery county, shall be known as the ""CWO3 James E. Groves III Memorial Highway.""",,https://codes.ohio.gov/ohio-revised-code/section/5534.882,Ohio Revised Code memorial/named highway designations (ORC 5533/5534).
78th Ohio Veteran Volunteer Infantry Highway,State Route 78,"The road known as state route seventy-eight, in Monroe, Noble, Morgan, and Athens counties only, shall be known as the ""78th Ohio Veteran Volunteer Infantry Highway.""",,https://codes.ohio.gov/ohio-revised-code/section/5533.861,Ohio Revised Code memorial/named highway designations (ORC 5533/5534).
Forty-second Rainbow Division Memorial Highway,State Route 42,"The road known as state route number forty-two, running in a northeasterly and southwesterly direction across the state through the counties of Cuyahoga, Medina, Wayne, Ashland, Richland, Morrow, Delaware, Union, Madison, Clark, Greene, Warren, Butler, and Hamilton and through the municipal corporations of Cleveland, Medina, Ashland, Mansfield, Mt. Gilead, Delaware, London, Xenia, Lebanon, and Cincinnati shall be known as the ""Forty-second `Rainbow' Division Memorial Highway.""",,https://codes.ohio.gov/ohio-revised-code/section/5533.07,Ohio Revised Code memorial/named highway designations (ORC 5533/5534).
"U.S. Army Staff Sergeant Lester O. ""Buddy"" Kinney II Memorial Highway",U.S. Highway 22,"In addition to any other name prescribed in the Revised Code or otherwise, that portion of the road known as United States highway number twenty-two, within the municipal corporation of Zanesville only, in Muskingum county, shall be known as the ""U.S. Army Staff Sergeant Lester O. ""Buddy"" Kinney II Memorial Highway.""",,https://codes.ohio.gov/ohio-revised-code/section/5533.121,Ohio Revised Code memorial/named highway designations (ORC 5533/5534).
Staff Sergeant George P. Mizik (USMC) Memorial Highway,Interstate 77,"The northbound and southbound lanes of I-77, between mile marker 25 and mile marker 29, in Noble County",,https://codes.ohio.gov/ohio-revised-code/section/5534.615,Ohio Revised Code memorial/named highway designations (ORC 5533/5534).
U.S.S. Shenandoah Memorial Highway,Interstate 77,"The portion of I-77, between mile marker 33 and mile marker 32, in Noble County",,https://codes.ohio.gov/ohio-revised-code/section/5534.672,Ohio Revised Code memorial/named highway designations (ORC 5533/5534).
78th Ohio Veteran Volunteer Infantry Highway,State Route 78,"The road known as state route seventy-eight, in Monroe, Noble, Morgan, and Athens counties only, shall be known as the ""78th Ohio Veteran Volunteer Infantry Highway.""",,https://codes.ohio.gov/ohio-revised-code/section/5533.861,Ohio Revised Code memorial/named highway designations (ORC 5533/5534).
Navy Diver 1st Class James E. Reyhar Memorial Highway,State Route 147,"That portion of the road known as state route number one hundred forty-seven, running in a northeasterly and southwesterly direction in Noble county only, shall be known as the ""Navy Diver 1st Class James E. Reyher Memorial Highway.""",,https://codes.ohio.gov/ohio-revised-code/section/5534.09,Ohio Revised Code memorial/named highway designations (ORC 5533/5534).
Ottawa County Veterans Memorial Highway,State Route 163,"The eastbound and westbound lanes of SR 163, between Fostoria Road and Hartshorn Road, in Ottawa County",,https://codes.ohio.gov/ohio-revised-code/section/5534.663,Ohio Revised Code memorial/named highway designations (ORC 5533/5534).
Army Sgt. Keith Kline Memorial Highway,State Route 105/State Route 163,"Those portions of the roads known as state route numbers one hundred five and one hundred sixty-three within the municipal corporation of Oak Harbor in Ottawa county only, commencing at Union Cemetery on west state route one hundred five and proceeding in an easterly direction past the point where that state route ceases and joins state route one hundred sixty-three and ending at the address eight thousand four hundred forty-four west state route one hundred sixty-three, shall be known as the ""Army Sgt. Keith Kline Memorial Highway.""",,https://codes.ohio.gov/ohio-revised-code/section/5533.765,Ohio Revised Code memorial/named highway designations (ORC 5533/5534).
